enrollee_id,target
2717,0.16
15749,0.09
10204,0.06
10440,0.09666666666666668
11981,0.63
33292,0.66
3737,0.11
20654,0.68
4317,0.22
23914,0.17
28019,0.08
30265,0.18
14097,0.11
2593,0.16
20731,0.09
19244,0.04
27836,0.04
30426,0.49
2574,0.04
22537,0.12
28906,0.07
13494,0.03
25078,0.15
31090,0.56
26251,0.19
27565,0.18
12154,0.1
29163,0.14
30659,0.3
20981,0.1
7699,0.25
10957,0.2
14286,0.06
16907,0.59
17284,0.45
20547,0.24
28434,0.03
27838,0.02
30591,0.19
14434,0.75
8867,0.11
29978,0.55
24335,0.24
6022,0.04
15323,0.05
9389,0.04
4156,0.11
32515,0.15
15701,0.09
6670,0.14
21271,0.17
20826,0.01
4221,0.04
5606,0.08
7652,0.61
1065,0.03
747,0.11
9347,0.18
31242,0.31
23402,0.52
26708,0.04
251,0.02
6104,0.05
19870,0.56
21582,0.05
5830,0.02
22884,0.08
31717,0.21
726,0.11
32505,0.58
28882,0.07
19095,0.06
18186,0.33
6649,0.14
17095,0.41
26490,0.02
7310,0.23
7435,0.03
5443,0.07
31168,0.11
27107,0.0
11543,0.12
4825,0.52
14822,0.11
25286,0.15
6581,0.05
12188,0.7
19307,0.13
22584,0.64
15777,0.03
27467,0.28
33031,0.07
14656,0.13
27633,0.09
29685,0.11
3360,0.04
6708,0.42
18478,0.19
21102,0.11
4411,0.12
32797,0.02
403,0.13
9277,0.16
30763,0.79
31586,0.08
18938,0.14
6539,0.64
24301,0.48
28100,0.06
29225,0.03
20008,0.03
11452,0.64
31048,0.14
29440,0.67
32051,0.09
11937,0.04
18708,0.48
29957,0.16
24903,0.58
5043,0.07
30089,0.42
27899,0.1
18086,0.12
22960,0.06
12180,0.09
30093,0.16
27480,0.1
26755,0.21
28699,0.02
9661,0.82
21874,0.46
9813,0.08
28722,0.65
26169,0.66
4176,0.07
18246,0.63
5598,0.5
10035,0.19
15104,0.04
21778,0.15916666666666665
25240,0.49
21554,0.08
29251,0.37
11793,0.45
1037,0.09
19084,0.0
13913,0.225
16896,0.11
32061,0.0
438,0.11
29967,0.07
11819,0.06
30685,0.1
8242,0.51
21551,0.02
25369,0.1
30138,0.71
32593,0.11
14009,0.36
20420,0.2
33139,0.34
14949,0.12
20406,0.49
30704,0.23
8636,0.1
31720,0.11
19249,0.01
16446,0.03
15404,0.15
22336,0.15
28984,0.01
24232,0.16
6758,0.08
13560,0.6
7819,0.62
16927,0.09
21306,0.06
17216,0.22
28110,0.1
13692,0.05
24775,0.17333333333333337
27623,0.36
5379,0.6
26299,0.13
15934,0.01
26270,0.12
20603,0.26
22832,0.48
6553,0.14
5920,0.06
32993,0.15
30972,0.02
3485,0.09
17294,0.03
17401,0.6
11779,0.12
11562,0.14
3004,0.09
14791,0.11
9385,0.05
16894,0.02
22809,0.48
28425,0.01
15873,0.09
11940,0.07
7491,0.13
19910,0.2
23264,0.08
23274,0.06
17364,0.47
24714,0.04
33005,0.4
15775,0.11
13299,0.65
22743,0.51
962,0.51
9801,0.02
1971,0.11
2429,0.03
20271,0.19
17801,0.45
9179,0.54
11699,0.07
27869,0.53
3322,0.1
2880,0.19
20416,0.1
6063,0.03
10101,0.03
22491,0.21
27256,0.67
35,0.04
30251,0.3
8551,0.24
2986,0.08
24126,0.69
9350,0.19
29544,0.0
22258,0.09
22473,0.53
13390,0.57
10438,0.1
25226,0.03
4856,0.45
24096,0.07
11702,0.58
5436,0.04
26025,0.19
15114,0.02
23310,0.55
16471,0.77
33084,0.67
16300,0.32
4097,0.05
6564,0.13
13234,0.13
10835,0.3
5876,0.58
14695,0.14
19376,0.36
25818,0.09
23519,0.19
7842,0.06
22521,0.08
11101,0.39
25276,0.12
9096,0.0
12310,0.1
23008,0.05
16374,0.04
1048,0.14
4459,0.06
11947,0.38
20222,0.1
20479,0.5
26317,0.05
8056,0.05
7688,0.18
16154,0.24
9743,0.03
1924,0.15
6137,0.07
20465,0.05
23590,0.12
16924,0.08
964,0.19
9069,0.54
33250,0.04
29646,0.53
21580,0.42
23598,0.01
2069,0.12
14272,0.07
4639,0.11
32802,0.3
6535,0.31
14941,0.64
27448,0.11
3820,0.38
27880,0.16
4776,0.44
3552,0.11
29745,0.23
29696,0.14
4507,0.08
18366,0.45
26228,0.42
238,0.02
2455,0.12
19763,0.62
11017,0.61
28363,0.07
21942,0.22
21272,0.03
26194,0.19
414,0.010666666666666666
25616,0.15
1277,0.06
25922,0.05
20638,0.49
31021,0.57
15430,0.15
33208,0.29
15599,0.17
31593,0.25
6571,0.09
11753,0.07
5897,0.11
31160,0.5
7286,0.18
29106,0.06
12143,0.07
28026,0.46
1671,0.22
24841,0.63
6497,0.03
18380,0.54
7640,0.15
8794,0.02
21651,0.13
25685,0.58
15751,0.03
19374,0.65
11208,0.33
8796,0.03
19720,0.19
9308,0.27
5630,0.28
1948,0.14
15739,0.21
13164,0.0
13338,0.75
22685,0.13
8055,0.03
14454,0.5
20054,0.47
27404,0.04
3188,0.5
32641,0.58
1569,0.04
8848,0.34
15621,0.02
17895,0.43
1267,0.06
3759,0.0
15260,0.15
20541,0.72
24646,0.05
4219,0.16
11969,0.78
21464,0.21
2482,0.09
21234,0.06
7099,0.04
27522,0.19
7208,0.77
25162,0.57
2533,0.06
13247,0.43
9037,0.09
26815,0.16
6176,0.09
5746,0.02
16257,0.06
31258,0.16
17176,0.16
10415,0.05
23595,0.25
24696,0.13
18835,0.09
28152,0.23
31395,0.05
12144,0.15
10417,0.04
11915,0.27
28698,0.55
5798,0.33
452,0.04
3834,0.08
9143,0.06
25384,0.28
10073,0.14
441,0.15
2281,0.05
20936,0.15
13310,0.58
9645,0.04
26472,0.1
25307,0.82
22194,0.05
5814,0.79
15406,0.22
12589,0.08
24606,0.56
31323,0.01
24796,0.18
16976,0.03
30402,0.05
14481,0.1
9509,0.1
22232,0.1
32238,0.12
27704,0.01
10930,0.09
27475,0.03
4489,0.11
21869,0.17
8718,0.04
25444,0.12
18762,0.11
9034,0.02
32567,0.43
2087,0.62
14632,0.23
4462,0.73
4719,0.25
25091,0.02
11975,0.02
24274,0.07
14387,0.35
12476,0.08
21080,0.19
23499,0.12
19277,0.27
14826,0.04
19690,0.33
8759,0.2
24616,0.12
16323,0.12
6071,0.09
29058,0.56
25048,0.64
20378,0.22
31628,0.26
30253,0.06
13209,0.16
3368,0.09
9126,0.61
23762,0.51
31094,0.15
14374,0.2
31952,0.23
25441,0.3
19629,0.12
28339,0.02
20193,0.26
3403,0.03
26447,0.73
14327,0.62
22877,0.36
2386,0.44
14432,0.07
23316,0.03
2713,0.06
17623,0.2
16898,0.09
11537,0.55
6333,0.03
27557,0.1
33153,0.51
21695,0.17
26572,0.14
4316,0.3
29072,0.11
31306,0.07
32760,0.07
551,0.29
5334,0.05
134,0.5
8741,0.01
24562,0.02
4952,0.12
7153,0.14
26788,0.03
18045,0.1
11784,0.52
8841,0.06
24346,0.19
26484,0.01
6651,0.27
29488,0.07
23126,0.04
28716,0.3
19373,0.05
31577,0.6
16322,0.07
5269,0.1
30014,0.26
14193,0.32
28638,0.53
17539,0.11
17327,0.67
30703,0.07
25021,0.32
15612,0.61
1939,0.09
31324,0.55
5463,0.75
4,0.29
32757,0.05
15583,0.11
20774,0.67
26258,0.15
13401,0.08
5322,0.09
32793,0.06
25438,0.01
28751,0.29
32588,0.71
6616,0.7
31047,0.18
14746,0.06
751,0.72
9015,0.2
25089,0.15
9235,0.52
31519,0.61
8338,0.66
6584,0.1
6508,0.28
10179,0.10833333333333332
8954,0.62
5071,0.15
39,0.1
14260,0.1
14235,0.03
32176,0.25
31788,0.04
9794,0.14
19528,0.61
7571,0.19
6417,0.08
17135,0.14
24195,0.29
13378,0.03
27466,0.06
13540,0.01
28211,0.18
5042,0.04
20889,0.17
25453,0.11
11961,0.21
19606,0.67
30116,0.14
21009,0.11
5444,0.13
28743,0.2
2726,0.09
5906,0.0375
33221,0.38
3616,0.03
23937,0.14
933,0.08
18347,0.64
11116,0.09
13417,0.55
25400,0.24
3143,0.1
4978,0.05
1824,0.21
14494,0.1
29524,0.18
17044,0.09
18315,0.47
18601,0.48
7104,0.11
27003,0.04
31734,0.79
12231,0.11
4653,0.08
28329,0.06
32788,0.45
10349,0.12
32905,0.7
14811,0.08
32922,0.69
25429,0.049166666666666664
23608,0.05
20218,0.1
32781,0.54
3644,0.15
30250,0.15
28976,0.01
18516,0.61
3724,0.0
2240,0.53
28499,0.54
32812,0.48
26547,0.08
28759,0.13
13510,0.08
7460,0.21
7272,0.14
16994,0.22
16405,0.43
1015,0.31
24300,0.12
9334,0.08
8115,0.58
30733,0.03
30630,0.68
1587,0.08
8928,0.14
6285,0.04
8543,0.12
6326,0.15
3140,0.1
15063,0.13
7743,0.14
7319,0.59
10454,0.27
29239,0.26
30458,0.24
7193,0.13
26543,0.12
4515,0.12
21067,0.18
17207,0.6
10658,0.54
5426,0.19
8156,0.62
6210,0.12
11064,0.1
16436,0.11
27811,0.09
5919,0.06
11026,0.08
11624,0.07
32165,0.141
19797,0.57
16450,0.03
25782,0.39
12090,0.1
12503,0.18
1516,0.16
5816,0.44
20751,0.02
8369,0.17
19483,0.01
17926,0.16
2191,0.02
8782,0.21
21912,0.27
14330,0.2
22965,0.51
10987,0.07
22002,0.04
4143,0.03
24588,0.12
4770,0.12
10886,0.12
27254,0.08
16231,0.07
5862,0.08
11271,0.05
8157,0.19
12161,0.06
14556,0.43
31397,0.11166666666666668
10515,0.56
29065,0.25
17388,0.07
23240,0.04
8638,0.07
29943,0.19
1309,0.09
32997,0.14
3608,0.17
13184,0.08
20920,0.05
12487,0.09
28508,0.5
9709,0.09
27725,0.08
4668,0.06
13654,0.06
20122,0.13
29680,0.15
3869,0.03
25832,0.02
15501,0.46
17691,0.26
4984,0.63
26934,0.06
31653,0.12
19974,0.02
22093,0.08
1122,0.25
12543,0.18
23266,0.07
29852,0.37
18195,0.09
9634,0.03
29168,0.3
10058,0.09
9459,0.41
27149,0.04
11822,0.13
12117,0.72
9241,0.1
639,0.07
9931,0.05
3851,0.06
5010,0.05
14901,0.31
6053,0.07
15186,0.19
32681,0.37
30676,0.03
16194,0.1
1196,0.15
26308,0.21
32378,0.05
20586,0.16
22883,0.09
10392,0.16
11798,0.19
622,0.09
16356,0.08
28062,0.12
2084,0.16
8792,0.05
6478,0.48
24920,0.02
27993,0.2
28392,0.16
23524,0.18
22288,0.14
2602,0.81
74,0.55
26619,0.26
3022,0.22
2879,0.18
6995,0.05
18048,0.03
1787,0.25
1270,0.04
13588,0.04
21861,0.37
1964,0.24
16237,0.19
6145,0.03
25674,0.1375
8845,0.07
12140,0.04
16791,0.0875
1618,0.54
15979,0.17
29387,0.01
1164,0.05
31084,0.07916666666666666
6782,0.25
4885,0.05
215,0.11
2114,0.02
18460,0.6
13287,0.22
16036,0.18
24729,0.06
12968,0.12
6528,0.54
24374,0.76
30841,0.02
30440,0.07
6644,0.09
29329,0.06
16352,0.16
23655,0.48
7796,0.43
22242,0.19
15456,0.09
24814,0.11
16620,0.13
17297,0.1
17172,0.37
26594,0.13
14176,0.1
19982,0.08
2277,0.16
22347,0.12
5694,0.69
11746,0.31
29651,0.17
22307,0.09
19511,0.16
21957,0.24
5035,0.03
1018,0.41
30654,0.71
13504,0.04
1092,0.18
13454,0.43
9750,0.68
14724,0.09
9786,0.02
1445,0.07
7756,0.6
7277,0.06
21977,0.75
31430,0.13
19143,0.06
20895,0.04
19838,0.04
10346,0.05
3200,0.06
20018,0.0
2214,0.11
5044,0.16
21749,0.03
31518,0.55
19578,0.32
10480,0.29
26686,0.06
26272,0.02
2888,0.04
30075,0.55
29472,0.05
21282,0.58
21658,0.59
17716,0.02
24764,0.0
29932,0.1
8395,0.04
17862,0.26
11964,0.64
25992,0.05
30876,0.43
450,0.06
14739,0.17
2544,0.15
20099,0.05
16768,0.11
30911,0.07
12964,0.6
32425,0.17
11054,0.67
25651,0.17
23321,0.61
4437,0.5
9755,0.72
12869,0.26
17757,0.71
14356,0.05
7246,0.03
12703,0.06
21075,0.66
19040,0.15
19879,0.08
2817,0.53
500,0.06
11954,0.07
20121,0.12
7637,0.27
16303,0.03
20533,0.76
10691,0.23
11246,0.18
2102,0.6
4016,0.05
21060,0.16
20412,0.53
33289,0.62
12054,0.23
22528,0.51
7721,0.04
4351,0.58
31689,0.13
12451,0.03
1566,0.03
12285,0.06
25290,0.09
17871,0.25
26538,0.22
12204,0.08
31223,0.23
26949,0.12
6186,0.12
28926,0.14
5628,0.21
28260,0.19
9278,0.38
2623,0.17
30146,0.13
24924,0.09
1801,0.0
31602,0.0
21863,0.19
15811,0.06
10218,0.2
30300,0.19
18886,0.47
30272,0.19
31829,0.19
28153,0.05
10522,0.69
13482,0.07
13840,0.1
25211,0.08
11612,0.01
12567,0.49
29342,0.05
20043,0.14
10096,0.0675
10261,0.08
23774,0.27
10105,0.1
32562,0.45
10378,0.24
20063,0.09
14719,0.03
21563,0.6
6655,0.15
25392,0.03
27503,0.19
7736,0.12
25974,0.06
30757,0.48
24850,0.12
9211,0.14
6858,0.06
12047,0.46
22186,0.1
12559,0.15
720,0.24
14458,0.17
14553,0.17
7853,0.32
33075,0.03
9873,0.18
22401,0.73
22357,0.01
30848,0.06
14554,0.48
11265,0.07
29210,0.02
33253,0.15
9028,0.16
4661,0.06
16926,0.1
23545,0.13
5792,0.31
13734,0.07
6715,0.69
11685,0.6
7780,0.02
25442,0.49
8087,0.18
23744,0.05
481,0.24
24713,0.12
25805,0.07
11575,0.15
8303,0.05
25600,0.07
4685,0.08
32884,0.44
22079,0.14
8355,0.11
6293,0.03
15204,0.1
13017,0.14
11618,0.61
17556,0.17
22864,0.21
14519,0.08
30716,0.04
30213,0.62
15275,0.3
29016,0.56
4740,0.09
33101,0.13
21609,0.71
20388,0.04
4308,0.13
26416,0.52
15208,0.01
27222,0.77
5583,0.06
19129,0.05
32055,0.08
6212,0.02
22637,0.08
30164,0.04
5028,0.01
10481,0.25
2855,0.24
8682,0.03
27621,0.14
2966,0.06
16949,0.11
3500,0.16
8490,0.2
20289,0.1733333333333333
28049,0.16
28011,0.03
16292,0.5
20994,0.07
4035,0.12
22383,0.13
9192,0.59
21437,0.06
17605,0.13
22145,0.27
28186,0.6
23441,0.5
28586,0.46
7309,0.07
27882,0.09
27781,0.08
3077,0.03
31299,0.06
18823,0.03
31757,0.03
3708,0.1
28442,0.19
2465,0.02
22602,0.28
26881,0.1
19534,0.13
4193,0.15
10488,0.71
19422,0.45
10929,0.09
17273,0.11
8436,0.13
10529,0.06
7433,0.04
32169,0.04
7864,0.09
15175,0.03
22061,0.81
19597,0.75
19054,0.09
14203,0.09
17936,0.08
8716,0.02
4912,0.15
30380,0.0
22299,0.01
8382,0.49
23963,0.08
7633,0.08
1226,0.12
18089,0.77
17184,0.22
698,0.25
348,0.07
25131,0.58
32405,0.34
22845,0.66
24679,0.65
2236,0.25
21762,0.03
29324,0.15
30709,0.06
15243,0.11
32747,0.16
25539,0.35
15143,0.07
26048,0.31
17105,0.07
31096,0.09
18462,0.08
32221,0.25
25630,0.05
21233,0.15
1684,0.58
19207,0.13
12651,0.04
27359,0.53
32078,0.14
13977,0.11
3174,0.09
31949,0.03
21197,0.05
23111,0.06
17324,0.18
10786,0.06
11085,0.11
10448,0.56
2775,0.07
22699,0.09
15782,0.08
19399,0.62
32054,0.63
15990,0.08
10430,0.2
33376,0.04
13312,0.1
2978,0.59
10613,0.07
21837,0.64
14431,0.06
9349,0.15
6259,0.06
19470,0.05
26905,0.02
8542,0.29
8932,0.06
7892,0.35
15528,0.14
1901,0.39
19302,0.035
7143,0.05
11256,0.05
10596,0.13
20798,0.53
7713,0.03
1380,0.05
6449,0.09333333333333332
31263,0.04
15040,0.04
23822,0.21
30625,0.66
24586,0.07
29280,0.71
17213,0.05
20124,0.01
24907,0.12
24091,0.12
18189,0.23
32415,0.15
26079,0.28
18031,0.16
4781,0.23
13226,0.51
26677,0.13
4808,0.12
22004,0.01
16461,0.03
19429,0.7
1460,0.12
4000,0.04
21274,0.37
24603,0.09
13845,0.55
28838,0.05
4892,0.53
29136,0.23
5742,0.0
25412,0.34
22648,0.02
5159,0.06
28970,0.3
20411,0.58
3802,0.01
14265,0.18
19365,0.56
19270,0.16
23149,0.12
7675,0.07
5827,0.07
28815,0.19
12433,0.14
17150,0.71
24750,0.14
4780,0.19
28783,0.42
24532,0.01
3864,0.21
25546,0.07
12236,0.2
29923,0.07
26878,0.01
3409,0.06
20368,0.65
33231,0.6
21571,0.12
22198,0.03
4022,0.07
6010,0.08
13769,0.08
11763,0.09
10933,0.65
671,0.04
16338,0.69
17138,0.59
4130,0.1
21857,0.01
5911,0.0
8681,0.08
25513,0.09
12566,0.07
23409,0.05
28748,0.23
16624,0.08
294,0.08
22811,0.61
8722,0.55
29749,0.02
18583,0.11
21471,0.62
17256,0.16
33173,0.06
20375,0.52
10654,0.0
17672,0.1
10644,0.69
16934,0.08
32387,0.04
24212,0.4
6617,0.49
32443,0.11
25772,0.05
15943,0.54
8906,0.22
18712,0.15
28441,0.12
30249,0.07
8705,0.36
8916,0.43
29782,0.23
11424,0.09
8144,0.11
31667,0.09
2205,0.05
24030,0.02
21253,0.29
10990,0.23
17344,0.1
1376,0.29
21603,0.94
2598,0.1
958,0.05
8045,0.44
8771,0.23
18388,0.21
8936,0.03
132,0.18
18900,0.28
2235,0.15
22361,0.32
4077,0.1
23236,0.04
4165,0.15
6336,0.16
25499,0.11
6977,0.03
24475,0.15
24430,0.06
14036,0.13
6172,0.49
13072,0.14
11801,0.18
24282,0.15
4523,0.21
10376,0.32
24710,0.66
11174,0.08
19832,0.05
13425,0.06
25119,0.05
28462,0.16
15839,0.25
29770,0.13
30681,0.2
16853,0.05
6716,0.09
5068,0.05
32517,0.08
9886,0.07
4939,0.25
3173,0.13
20372,0.23
23782,0.11
24041,0.49
20060,0.44
27601,0.0
26951,0.1
746,0.0
22170,0.26
10224,0.1
15047,0.07
31603,0.08
805,0.03
14518,0.06
10676,0.18
14524,0.16
28301,0.43
3506,0.11
235,0.14
18348,0.0
12730,0.09
16219,0.31
1061,0.09
28803,0.0
25645,0.09
27266,0.03
16694,0.05
21083,0.08
5438,0.01
30147,0.21
3850,0.31
4828,0.56
32166,0.01
13585,0.06
22427,0.45
26365,0.16
26323,0.21
23180,0.08
24076,0.49
29968,0.34
9853,0.1
26217,0.09
23377,0.08
32307,0.1
15152,0.18
3551,0.04
30414,0.54
17043,0.18
3196,0.17
20801,0.54
30929,0.48
28604,0.07
1693,0.1
122,0.12
22741,0.06
29732,0.57
6877,0.06
19616,0.16
19101,0.11
19573,0.22
26590,0.22
15347,0.08
31811,0.08
26625,0.79
23578,0.04
32504,0.76
20912,0.3
23342,0.12
17242,0.56
13268,0.01
19510,0.09
3974,0.22
15688,0.15
27777,0.73
12898,0.09
3898,0.06
12688,0.15
14763,0.04
2229,0.12
4738,0.23
9062,0.68
24019,0.07
9007,0.13
11279,0.07
14935,0.14
31964,0.01
28955,0.2
29293,0.03
4876,0.12
13326,0.48
29898,0.04
14318,0.14
10666,0.14
9342,0.06
11772,0.03
20944,0.24
31411,0.08
19122,0.07
17861,0.67
12950,0.08
2999,0.24
6688,0.11
12965,0.12
30967,0.32
1599,0.16
17601,0.03
8229,0.17
30288,0.12333333333333335
11808,0.23
15052,0.16
22598,0.05
6763,0.1
733,0.1
98,0.17
1676,0.07
30266,0.17
19009,0.18
20882,0.13
28447,0.13
20494,0.01
6288,0.02
13936,0.13
7586,0.26
6582,0.08
17109,0.5
18682,0.55
18824,0.03
14514,0.4
19522,0.06
9995,0.49
26838,0.31
23917,0.05
24383,0.07
12477,0.07
4211,0.06
17786,0.05
18680,0.08
4423,0.01
22747,0.05
26203,0.14
12149,0.09
30490,0.75
31748,0.37
13237,0.06
18631,0.52
9254,0.38
22420,0.21
7174,0.08
22621,0.48
12827,0.1
16439,0.73
12740,0.02
12187,0.03
1562,0.36
27122,0.09
540,0.12
918,0.1
19986,0.17
135,0.04
10383,0.01
5096,0.0
22446,0.65
6218,0.7
24243,0.22
20698,0.04
21105,0.09
6394,0.22
8258,0.07
15966,0.05
26925,0.29
1806,0.14
31119,0.02
28746,0.01
24318,0.54
13411,0.59
3065,0.05
26991,0.05
10931,0.1
24592,0.07
20535,0.05
15884,0.25
33266,0.02
12991,0.29
30613,0.31
13166,0.13
11518,0.83
4374,0.24
8104,0.1
22358,0.04
31351,0.29
13797,0.06
26674,0.03
5555,0.14
5632,0.53
24655,0.08
21543,0.18
14668,0.3
26585,0.02
26223,0.16
15756,0.23
17870,0.09
6604,0.11
6656,0.77
12796,0.14
14835,0.1
10388,0.09
17518,0.71
29866,0.57
21697,0.16
5027,0.1
26637,0.1
935,0.13
3804,0.0
16294,0.6
18037,0.31
26910,0.69
15890,0.14
22494,0.57
13849,0.31
29771,0.11
32637,0.28
3379,0.02
21002,0.13
18026,0.06
30970,0.15
22725,0.34
2460,0.09
21597,0.12
20639,0.01
4043,0.1
31066,0.04
4977,0.59
27956,0.03
7158,0.16
3269,0.06
23825,0.29
24885,0.61
30528,0.07
12822,0.12
14865,0.17
11321,0.14
30814,0.12
4877,0.01
3417,0.44
25846,0.0
30145,0.13
1986,0.27
29169,0.06
16235,0.14
12772,0.13
22546,0.84
29925,0.24
22539,0.07
6502,0.09
25692,0.12
12977,0.16
26847,0.55
8575,0.15
4025,0.1
25009,0.03
1194,0.01
25813,0.18
12551,0.51
30054,0.49
16709,0.25
19274,0.0
14411,0.34
5597,0.05
24501,0.45
4921,0.18
31792,0.11
9567,0.04
29307,0.13
33211,0.05
10310,0.08
12230,0.13
2175,0.55
15495,0.02
7338,0.11
33180,0.07
22861,0.0
6541,0.155
4478,0.6
20355,0.8
3062,0.01
18636,0.52
30125,0.08
21326,0.62
4412,0.52
731,0.64
31086,0.12
1890,0.45
26691,0.09
31439,0.49
17470,0.01
22059,0.09
26918,0.22
13583,0.08
8202,0.36
21520,0.8
24809,0.42
8291,0.14
14307,0.03
12044,0.14
27147,0.15
5203,0.61
7941,0.07
5952,0.63
28824,0.08
12537,0.13
25103,0.06
18504,0.78
8097,0.02
15573,0.03
27341,0.2
21680,0.01
14142,0.15
10897,0.08
30623,0.66
10567,0.03
84,0.12
1415,0.13
18774,0.51
14559,0.1
22053,0.15
9657,0.06
11675,0.03
23467,0.06
17268,0.06
5989,0.28
28519,0.01
12918,0.15
4341,0.6
7847,0.25
13455,0.0
33305,0.02
2571,0.02
21967,0.01
13165,0.04
18980,0.01
26654,0.14
16067,0.3
30076,0.05
9174,0.05
13841,0.15
3556,0.11
27681,0.09
10851,0.88
27043,0.06
9863,0.05
32447,0.18
25147,0.14
31548,0.35
18408,0.26
24411,0.28
10315,0.03
1424,0.09
9594,0.14
9643,0.1
11697,0.19
16862,0.16
26967,0.2
32368,0.01
9971,0.06
20931,0.07
18926,0.14
28287,0.14
1998,0.07
17077,0.2
28497,0.65
10599,0.04
19199,0.08
4260,0.06
1272,0.16
11366,0.16
6240,0.07
6750,0.04
29730,0.14
5666,0.05
1016,0.14
17431,0.19
7051,0.07
1721,0.48
6018,0.03
23684,0.09
13663,0.12
6141,0.14
27013,0.05
4379,0.03
30435,0.12
7982,0.12
7021,0.02
21063,0.09
6525,0.59
3942,0.05
24525,0.44
18,0.1
21321,0.21
30241,0.09
23583,0.01
21455,0.1
16502,0.54
6723,0.01
16418,0.15
28266,0.61
27757,0.06
20613,0.05
18981,0.09
1616,0.12
7977,0.23
13493,0.18
22439,0.32
7554,0.17
18029,0.06
20683,0.01
2075,0.22
31071,0.03
27511,0.11
19580,0.39
15362,0.2
15776,0.11
9775,0.07
28052,0.17
13359,0.49
15028,0.45
33099,0.15
20230,0.11
16380,0.7
15454,0.05
567,0.03
31823,0.56
628,0.05
10603,0.72
28727,0.17
11513,0.44
15655,0.18
7676,0.12
32310,0.06
453,0.85
31260,0.27
15045,0.03
24020,0.74
590,0.34
16610,0.17
7579,0.07
17303,0.07
401,0.03
20949,0.12
13004,0.17
30511,0.04
5589,0.52
22610,0.12
26587,0.02
31725,0.08
28242,0.02
26758,0.71
9434,0.02
25670,0.06
15437,0.22
19645,0.78
33095,0.02
29117,0.62
4200,0.26
12092,0.07
2311,0.11
12873,0.21
31491,0.17
33301,0.43
28325,0.08
30016,0.06
800,0.2
29829,0.23
3365,0.04
13399,0.57
11747,0.0
201,0.11
28417,0.12
10156,0.12
10459,0.61
27000,0.03
280,0.88
10463,0.44
21567,0.26
1331,0.08
30042,0.23
30004,0.04
19426,0.61
4080,0.68
4574,0.01
26364,0.13
16890,0.51
31699,0.48
5325,0.09333333333333332
4050,0.06
31148,0.25
12001,0.07
6072,0.17
12932,0.05
5270,0.02
6791,0.2
15034,0.01
7546,0.25
20076,0.63
23196,0.08
18377,0.51
18933,0.02
13725,0.08
15474,0.22
23796,0.14
22075,0.04
21733,0.13
21725,0.48
18771,0.02
3986,0.06
7966,0.6
8836,0.04
19246,0.01
28135,0.13
17622,0.48
29097,0.08
19562,0.04
15473,0.43
11979,0.18
4047,0.23
28501,0.03
15392,0.06
7585,0.1875
26465,0.51
15520,0.33
5856,0.09
19877,0.02
11108,0.0
5844,0.3
7786,0.64
14686,0.66
8894,0.05
25829,0.1
15864,0.27
28046,0.04
22131,0.05
20155,0.12
24724,0.24
23974,0.19
2129,0.08
23858,0.54
30312,0.67
10778,0.02
21639,0.1
17343,0.74
5486,0.26
26316,0.54
21889,0.03
20376,0.06
31912,0.13
3073,0.12
6959,0.23
23378,0.8
24097,0.06
13150,0.57
1815,0.06
11740,0.15
18420,0.26
12984,0.09
22701,0.5
27005,0.45
6396,0.01
16599,0.03
16676,0.09
20143,0.02
26233,0.06
28344,0.0
12324,0.1
4131,0.24
14982,0.04
24719,0.13
29516,0.11
1144,0.05
23314,0.18
16159,0.06
19630,0.05
16556,0.02
6744,0.05
22458,0.11
20582,0.01
25842,0.58
15530,0.08
19514,0.6
30955,0.6
14557,0.09
16786,0.56
18953,0.55
8238,0.33
21111,0.09
31664,0.17
23890,0.18
8947,0.12
14560,0.1
22056,0.06
10986,0.08
33222,0.5
23124,0.14
5306,0.16
11184,0.63
29263,0.06
17493,0.06
21101,0.2
700,0.07
10091,0.16
3918,0.08
12545,0.08
18235,0.18666666666666665
24262,0.43
3863,0.12
6479,0.1
10876,0.06
21192,0.12
26387,0.15
7454,0.09
1223,0.05
21561,0.48
18974,0.15
28940,0.16
15213,0.04
27494,0.04
14358,0.08
11648,0.2
25997,0.05
29507,0.02
18855,0.06
20595,0.01
27812,0.65
4625,0.05
9583,0.6
25343,0.07
20842,0.07
4434,0.64
16747,0.09
9236,0.71
16228,0.11
4028,0.08
385,0.59
3634,0.14
14689,0.43
22114,0.11
30247,0.06
15487,0.03
28880,0.69
19335,0.07
10675,0.49
29002,0.39
20974,0.16
1286,0.05
9186,0.18
24897,0.13
23573,0.17
32108,0.06
22272,0.2
28942,0.05
1868,0.14
17483,0.19
26558,0.39
7777,0.07
1984,0.3
2829,0.07
16130,0.16
6608,0.09
30404,0.03833333333333334
20414,0.67
528,0.1
8657,0.18
11158,0.11
32044,0.4
12622,0.27
657,0.16
2770,0.02
9428,0.05
14427,0.58
31348,0.16
2959,0.01
1974,0.65
15792,0.08
32026,0.19
1568,0.17
17633,0.27
3477,0.16
20641,0.58
6712,0.08
11556,0.03
8544,0.55
2741,0.16
18744,0.65
29286,0.05
22372,0.57
22588,0.04
14706,0.2
16382,0.53
30177,0.07
1190,0.07
26559,0.1
8999,0.13
16505,0.02
31825,0.55
26257,0.09
12101,0.14
19221,0.6
23721,0.18
10203,0.24
29700,0.39
24673,0.15
24931,0.04
20172,0.02
14681,0.09
32,0.21
15555,0.02
